track_id,track_name,artists,popularity
5nFCqnKZqbUVm5iD4AybHU,"Baldassare Galuppi: Passatempo al cembalo, Sonata No. 3 in C Minor: I. Allegro moderato","Baldassare Galuppi, Adriano Spampanato",33
4aiF4f8tLplCqlk2jLlJbD,"The Tempest: Suite 2, Op 109: VI. Miranda","Jean Sibelius, Czech Symphony Orchestra, Michaela Rózsa Růžičková",33
1aT1RojIUY2pwYRJuOaHxK,Nocturne,"Philippe Gaubert, Annie Wu, Markus Kaitila",31
0B7iubLD3SGecXcjF4Kl8P,"Enigma Variations, Op 36: Theme. Andante","Edward Elgar, Czech Symphony Orchestra, Michaela Rózsa Růžičková",33
1ueovgAFXDI6QNAKbMWpFP,Nocturne No. 2 in E-Flat Major Op.9 (arr. for violin and cello),"Frédéric Chopin, Lily Honigberg, Steven Honigberg",32
4EDnaZv25b1NBd1V7a8kqT,Romance,"Germaine Tailleferre, Adriano Spampanato",35
7peGuJtU76TKrTYpwmxGBU,Lagoon of Forgotten Dreams (Laguna de los Sueños Olvidados),Julián Fueyo,40
0E4lN90wiBkJXt7fmfId54,"Waldszenen, Op.82: No. 2 Jäger auf der Lauer","Robert Schumann, Audrey Abela",0
2LBZakkMkYN1VtL2VVD5kX,Liz On Top Of the World (Arr. for flute and upright felted piano) - Bonus Track,"Dario Marianelli, Annie Wu, Markus Kaitila",29
1FUIGjC7oZUS3S4LiMoS8m,Someday at Dusk (いつかの夕暮),eifla,33
2m3SqGDL50AEJ0euCz2Q7C,Madrigal,"Philippe Gaubert, Annie Wu, Markus Kaitila",32
14MYPtK7lgg7gk45iDt2EI,"Fantaisie, Op. 79: Andantino","Gabriel Fauré, Annie Wu, Markus Kaitila",32
0JgQYB8HLGZuMoyZdlSgdh,"Waldszenen, Op.82: No. 1 Eintritt","Robert Schumann, Audrey Abela",0
62RhJMoocFyssEbxFjzKXq,Ständchen D. 889 (arr. Steven Honigberg),"Franz Schubert, Steven Honigberg, Sonia Bize",32
2yapbtHyRXtnkHgjbwiXPF,"Fantaisie, Op. 79: Allegro","Gabriel Fauré, Annie Wu, Markus Kaitila",32
7xYKMuWbTwzMIsmUCM5neF,"On the Beautiful Blue Danube Waltz, Op. 314","Johann Strauss II, The City of Prague Philharmonic Orchestra, Friedmann Riehle",35
7zJpiE62gG1TF6ZXVJsH0b,"Waldszenen, Op.82: No. 8 Jagdlied","Robert Schumann, Audrey Abela",0
0Y7bVoa9nxYPnKAHP7VwlJ,I. Touch Her Soft Lip and Part,"William Walton, Michaela Rózsa Růžičková, Czech Symphony Orchestra",35
0Z6877OqQFGXowmMhfNS9a,"Pavane, Op. 50","Gabriel Fauré, Czech Symphony Orchestra, Michaela Rózsa Růžičková",34
0s29C0FZgiNTwvXO6VWtyf,"Concerto No. 3 in F Mmajor, Op. 8, RV 293, “L’autunno” (Autumn): III. Allegro","Antonio Vivaldi, The City of Prague Philharmonic Chamber Group, Richard Hein, The City of Prague Philharmonic Orchestra, Vlastimil Kobrie",34
6Y8wYbPcXVFK3V0aHFNWBX,Missing You,Jonas Hoffmann,33
7L1WyKnrGXrXb9LaUgqQ7G,"Waltz from Five pieces for two violin and piano (arr. for violin, cello and harp)","Dmitri Shostakovich, Lily Honigberg, Steven Honigberg, Sonia Bize",32
4QA8MSEJ0SddyGGf3lkOfh,Cradle Song from Duets for violin and cello,"Reinhold Glière, Lily Honigberg, Steven Honigberg",31
00H7hw2o95hBLvk7CtxlE3,Arietta,"Edvard Grieg, Duo Multicorde, Andrés Madariaga, Maria-Theresa Freibott",32
09grlJ6RHenirh8ib6U7IV,Canzonetta from 8 Pieces Op.39,"Reinhold Glière, Lily Honigberg, Steven Honigberg",31
1NJerRW1eHdcGiD0NBfBXY,"Prelude from Five pieces for two violins and piano (arr. for violin, cello and harp)","Dmitri Shostakovich, Lily Honigberg, Steven Honigberg, Sonia Bize",31
5YzPNf30PnKgmdwA5H0reP,Après un rêve (arr. Akira Eguchi),"Gabriel Fauré, Lily Honigberg, Steven Honigberg, Sonia Bize",32
62pwfNDFVKtoWN7rvJplCK,"Waldszenen, Op.82: No. 6 Herberge","Robert Schumann, Audrey Abela",0
0Uj7EqoWm0Y7zp89DWYjrz,Birds,"Nick Leng, Lily Honigberg",34
7J8lBSwb85yrwAT74Smg3V,"Notturno, Op. 54 No.4","Edvard Grieg, Duo Multicorde, Andrés Madariaga, Maria-Theresa Freibott",33
1RkvXTRHt14GJkP74SLnPH,Winter Whispers,Jonas Hoffmann,34
2v3TnaHdeN6C3kt3aSCPVy,Sonata in E minor BWV 1034 III: Andante,"Johann Sebastian Bach, Annie Wu, Markus Kaitila",31
1S0RytUIAjESOnyNu0OjbP,"Flower Duet from ""Lakmé"" (arr. for violin and cello)","Léo Delibes, Lily Honigberg, Steven Honigberg",32
1EpL3jyuYVAGjLyaNfHTva,"Coppélia, Act III: La paix (arr. for viola and harp)","Léo Delibes, Carrie Frey, Sonia Bize",31
6Tqamq9lH8Axp5A0R19yRD,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": I. Allegro","Wolfgang Amadeus Mozart, The City of Prague Philharmonic Orchestra, Richard Hein",0
7cXWUfkLQlMJXdVPDiJTdS,Cavalleria Rusticana: Intermezzo,"Pietro Mascagni, Czech Symphony Orchestra, Michaela Rózsa Růžičková",34
29qdzJaeFizu6TUdtPZqem,"Waldszenen, Op.82: No. 5 Freundliche Landschaft","Robert Schumann, Audrey Abela",0
1yLuvfTQPqmyG0usSuVQYP,"Hungarian Dance No. 1 in G Minor, WoO 1","Johannes Brahms, Michaela Rózsa Růžičková, Czech Symphony Orchestra",35
1JCSHol2fd785RZGIt6G39,The Arts and the Hours,"Jean-Philippe Rameau, Czech Symphony Orchestra, Michaela Rózsa Růžičková",33
1treoq2Y94f9neI4M86ICo,Gymnopédie No.2,"Erik Satie, Mimosa",33
5LNvuMXFggkLMennaC0WhE,"Concerto No. 1 in E Major, Op. 8, RV 269, “La primavera” (Spring) : III. Allegro","Antonio Vivaldi, The City of Prague Philharmonic Chamber Group, Richard Hein, The City of Prague Philharmonic Orchestra, Vlastimil Kobrie",33
11c45CsSY6NRHbUn89h6o0,"Concerto for Strings in D Major, RV 121: II. Adagio","Antonio Vivaldi, Michaela Rózsa Růžičková, Czech Symphony Orchestra",31
1BncfTJAWxrsxyT9culBrj,Experience,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",77
1fWW4waBEdLsJMObGKSDU5,"Concerto No. 3 in F Major, Op. 8, RV 293, “L’autunno” (Autumn): I. Allegro","Antonio Vivaldi, The City of Prague Philharmonic Chamber Group, Richard Hein, The City of Prague Philharmonic Orchestra, Vlastimil Kobrie",33
0l8Q4pxXfwbcbxCnPSsCHV,"Concerto No. 2 in G Minor, Op. 8, RV 315, “L’estate” (Summer) : I. Allegro Non Molto","Antonio Vivaldi, The City of Prague Philharmonic Chamber Group, Richard Hein, The City of Prague Philharmonic Orchestra, Vlastimil Kobrie",32
2QctYcLokmFW7b9E6xJHO4,"Concerto for Strings in D Major, RV 121: I. Allegro Molto","Antonio Vivaldi, Michaela Rózsa Růžičková, Czech Symphony Orchestra",31
1upQiytDIEZfl9ItruoXuC,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande","George Frideric Handel, Alexander Briger, Academy of St. Martin in the Fields",64
0XFwVrRFCBNI6yJPUHhkwS,"Concerto for Strings in D Major, RV 121 III. Allegro","Antonio Vivaldi, Michaela Rózsa Růžičková, Czech Symphony Orchestra",31
4u65uQ0oYAKvLWpUVumJgR,Estudio Brillante de Alard,"Francisco Tárrega, Andrés Madariaga",31
5dNIFagfoVRTzzxQkzZrw4,"2 Poèmes, Op. 32: I. Poème in F-Sharp Major","Alexander Scriabin, Arseniy Gusev",31
47GThVsNrW5Q83iORZxpLd,Estudio de Velocidad,"Francisco Tárrega, Andrés Madariaga",29
1c3gTIqGP6gorzuf4Gxvej,"Concerto No. 3 in F Major, Op. 8, RV 293, “L’autunno” (Autumn): II. Adagio","Antonio Vivaldi, The City of Prague Philharmonic Chamber Group, Richard Hein, The City of Prague Philharmonic Orchestra, Vlastimil Kobrie",32
3DRpifzrQCW8CPszfwcH2W,Farewell Waltz,"Mikhail Glinka, Mimosa",33
1ib4eE5kb7FLen5TIw4Nde,"Slavonic Dance No. 1 in C Major, Op. 46 (Presto)","Antonín Dvořák, The City of Prague Philharmonic Orchestra, Friedmann Riehle",31
4BGoRNBBwsnB83cEoSXPXr,"Variaciones Sobre un Tema de F.Sor, Op. 15","Miguel Llobet Solés, Andrés Madariaga",33
4sueBN15eHYAQvys4Kfl8T,"Waltz in A-Flat Major, Op. 39 No. 15","Johannes Brahms, Mimosa",36
62RyPhW73NShV3grNMYlCz,"La Source, Op.44","Alphonse Hasselmans, Maria-Theresa Freibott",33
5fHI0Buf1yIwe3BFXqfkna,fields of green,Noah Crisostomo,34
1JYwhewZxE6sD338aNe3Bm,La Vida Breve: Danza Española No. 1 (Arr. for Harp & Guitar),"Manuel de Falla, Duo Multicorde, Andrés Madariaga, Maria-Theresa Freibott",33
3Oiebo5OzKkc51CIjTKjz6,"Le tombeau de Couperin, M. 68: III. Forlane","Maurice Ravel, Arseniy Gusev",32
0IXXzX0EOyBDJGSBhRYhYl,"12 Etudes, Op. 10: No. 3 in E Major ""Tristesse""","Frédéric Chopin, Yunchan Lim",44
4xpnrlcRcvA1g9UdiUN8Wn,"Mazurka in A Minor, B. 140 ""Émile Gaillard""","Frédéric Chopin, Arseniy Gusev",32
3YI3NtVA7LlpVYaqcFTAns,Lágrima (Preludio),"Francisco Tárrega, Andrés Madariaga",33
1ymzdmQYjO3ThdlToYZnTq,Adieux,Ludovico Einaudi,71
5rJpmr6efcKoo8QfiaKJFB,El Noi de la Mare,"Miguel Llobet Solés, Andrés Madariaga",33
61gPPZ1rknlJzgv7qc4LI1,blooming,Jonas Hoffmann,32
40iOWrQVqqUXVdHdYq83PA,Emerald Sky (Cielo Esmeralda),"Julián Fueyo, Arseniy Gusev",34
7DeAFEouNgPA8qHemlSC4W,"Préludes / Book 2, L. 123: 5. Bruyères (Arr. for Harp)","Claude Debussy, Sonia Bize",32
57kvtb1ltRYbJfaE1SMqks,"Concerto No. 1 in E Major, Op. 8, RV 269, “La primavera” (Spring) : II. Largo","Antonio Vivaldi, The City of Prague Philharmonic Chamber Group, Richard Hein, The City of Prague Philharmonic Orchestra, Vlastimil Kobrie",33
3yujnum9xVcDsOGXg32EM7,Gounod: Faust: Variation du Miroir (Alegretto),"Charles Gounod, Michaela Rózsa Růžičková, Czech Symphony Orchestra",32
5pjDwtMPly0cNMbuGXhUOI,"Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato","Edward Elgar, Jacqueline du Pré, London Symphony Orchestra, Sir John Barbirolli",47
3tQmBAyxTiDtHq0375nyyD,Carmen Suite No.1: 4. Les dragons d'Alcala,"Georges Bizet, Czech Symphony Orchestra, Michaela Rózsa Růžičková",31
07WL2U2y45rkNGbdwh0Xun,"Etude de concert, Op. 193","Felix Godefroid, Maria-Theresa Freibott",29
1NobDnbfAaGhLPu09BKTXk,Carmen Suite No.1: 3. Intermezzo,"Georges Bizet, Czech Symphony Orchestra, Michaela Rózsa Růžičková, Anna Talácková",31
4Gsl0eA6d5WmPqlmekeUGS,Etude No. 11 Pour Les Arpeges Composes,"Claude Debussy, Miroslav Sekera",29
4U2W6gRK3WXhhOwXHj9dAp,"Préludes / Book 1, L.117: VIII. La fille aux cheveux de lin (Arr. for Harp)","Claude Debussy, Sonia Bize",31
24M5Xk2il3L9NEycnKE3cg,"Peer Gynt Suite No. 1, Op. 46: III. Anitra's Dance","Edvard Grieg, The City of Prague Philharmonic Orchestra, Richard Hein",32
6N4UlgSWzvSKwL4P80nT8t,"Piano Sonata No.16 in C, K.545 ""Sonata facile"": 2. Andante","Wolfgang Amadeus Mozart, Adriano Spampanato",32
4mhbpOLZXPGr8CO2YGMLM1,Piano Sketches No. 3 Come With Us!,"Leoš Janáček, Vaclav Macha",28
1zVJVTt6JZk58DOatmLtoa,"Wiegenliedchen from Albumblätter, Op. 124 (arr. for harp)","Robert Schumann, Maria-Theresa Freibott",31
0MX1QJaEtPEZ95ieVRS464,"French Suite No.4 in E Flat, BWV 815: 1. Allemande","Johann Sebastian Bach, Adriano Spampanato",32
2mQWMTbWoEmqUVKAkW1Bxv,Méditation from Thaïs (arr. for violin & harp),"Jules Massenet, Lily Honigberg, Sonia Bize",32
5RNSihyTmlBsFsQiI3GoNX,Cotton Carousel (Carrusel de Algodón),Julián Fueyo,35
262dNfumWroIA8hkBbXtkn,"Lyric Pieces, Book II, Op. 38: No. 7, Waltz","Edvard Grieg, Arseniy Gusev",34
7iZ4HNVd3nFc7Y7HdJ1Fwu,"Dream from Enfantines, B. 49 (arr. for harp)","Ernest Bloch, Sonia Bize",32
69Fm9O838y94hhkxWsJkoY,Cavatina,"Stanley Myers, Andrés Madariaga, Maria-Theresa Freibott, Duo Multicorde",33
0ExTuCkGAYCcOQOoYVuXSF,Czech Dance Vol. 1 Polka In F# Major,"Bedřich Smetana, The City of Prague Philharmonic Orchestra, Richard Hein",32
5vDSmrNflP1c83kAqCPyvz,Piano Sketches No. 2 A Leaf Blown Away,"Leoš Janáček, Vaclav Macha",30
5PYsU4WP9OqecMFd2zc7xz,"Sonata K. 208, L. 238 A Major - Adagio E Cantabile","Domenico Scarlatti, Adriano Spampanato",32
1I4MkNhECHLWZptEhMBqW6,"String Quartet in D Minor Op76 No.2 ""Fifths"" II. Andante","Joseph Haydn, Nostitz Quartet",30
3z0f4Cx7vad4HVaVwxcKQa,"Peer Gynt Suite No. 1, Op. 46: II. The Death Of Aase","Edvard Grieg, The City of Prague Philharmonic Orchestra, Richard Hein",33
30Y6Xv6jvTdJLcvlLSQ8rH,"Improvisation No. 7 in C Major. Modéré sans lenteur, FP 63 No. 7","Francis Poulenc, Adriano Spampanato",30
45eOO5bJsNLhXmcLJhucHh,"Messiah, HWV 56, Pt. 2: Hallelujah Chorus","George Frideric Handel, Richard Hein, The City of Prague Philharmonic Orchestra",32
1qQF5uMFUlGjrQaTwfAiOB,"Kinderszenen, Op. 15 - 1. Von fremden Ländern und Menschen","Robert Schumann, Mimosa",31
3OsjW5E7AeF9OBRY8wS8nV,Les Trois Valses distinguées du précieux dégoûté - II. Son Binocle,"Erik Satie, Eddie Lim",31
4fN0IcUFAziKKVcoxg9alk,"Kinderszenen, Op. 15 - No. 7, Träumerei","Robert Schumann, Mimosa",31
4iUUaHdSFLAFfQIDa6hEFu,"Cantata, BWV 147: Jesu, Joy of Man's Desiring","Johann Sebastian Bach, The City of Prague Philharmonic Orchestra, Richard Hein, The City of Prague Philharmonic Chorus",33
3vnvUTktNd7uF0Hp8xu62R,"Träumerei from Kinderszenen, Op. 15 (arr. for harp)","Robert Schumann, Maria-Theresa Freibott",31
2aKZ0gsXIAo8WkAn7w8Wp4,Faun’s Riddle (Acertijo del Fauno),Julián Fueyo,33
7A9LURQms68Vk3Sw8mRPFu,Five Bagatelles: IV. Sempre Espressivo,"William Walton, Andrés Madariaga",31
3zAuXyQ4IZY2w4UNdH2NfB,My Fatherland (Má Vlast): II. The Moldau,"Bedřich Smetana, The City of Prague Philharmonic Orchestra, Friedmann Riehle",32
1FPoB0wps1JDfwWjY6Ex7f,Piano Sonata No. 38 in F Major Hob. XVI:23: III. Finale: Presto,"Joseph Haydn, Jaromír Klepáč",30
0wYbYdtkfwTkVR6pGWyp5Q,Amber Dawn (Aubade) | Alba de Ambar,Julián Fueyo,33
7K1aZycPPqwr54pYfoVBqr,Blooming Amber | El Ambar Florece,Julián Fueyo,33
3Obil0nozMX3FAtPivg6cr,"String Quartet No. 12 in F Major Op. 96 ""American"" IV. Finale","Antonín Dvořák, The City of Prague Philharmonic Orchestra, Richard Hein",31
3sRWALeX83f37skqU9kjxm,andante spianato and grande polonaise brillante in e flat major op. 22,"Frédéric Chopin, Juraj Růžička",0
6ouwoqHrtNGLkgGvifKOAu,Piano Sonata No. 38 in F Major Hob. XVI:23: I. Moderato,"Joseph Haydn, Jaromír Klepáč",29
2b9jjrVhyalVAu9jmlH5eG,"Piano Concerto No. 3 in C, Op. 26: 1. Andante - Allegro","Sergei Prokofiev, Behzod Abduraimov, Orchestra Sinfonica Nazionale Della RAI, Juraj Valcuha",41
4gmhjAsvL6c7se2PBh7dHw,Spring 1 - 2012,"Max Richter, Daniel Hope, Konzerthaus Kammerorchester Berlin, Andre de Ridder",59
62yRch6aOnrQ44oftphdDq,"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato","Edvard Grieg, Denis Kozhukhin, Rundfunk-Sinfonieorchester Berlin, Vassily Sinaisky",36
2rmMLgUSc5CdTTLl6EiwMQ,l'automne revient,Levon Forever,29
4RqW6FZXZLUrndtWNaMGAf,"Turandot, Act III: Nessun dorma!","Giacomo Puccini, Luciano Pavarotti, John Alldis Choir, Wandsworth School Boys Choir, London Philharmonic Orchestra, Zubin Mehta",50
2uUwMmmqlCFbiK4U1ecECr,Liebesleid (arr. for violin & harp),"Fritz Kreisler, Lily Honigberg, Sonia Bize",30
5O3QWy1hm5TBMmCBaaaq6W,"Water Music Suite No. 2 in D Major, HWV 349: II. Allegro. Alla Hornpipe","George Frideric Handel, Richard Hein, The City of Prague Philharmonic Orchestra",31
2Y8rBEGJyF2TilaJYxm8El,"String Quartet in D Minor Op76 No.2 ""Fifths"" IV. Finale","Joseph Haydn, Nostitz Quartet",30
2GUYCF2UwlqI2LxDoKBAYe,"String Quartet No. 3: I. Presto, K. 156","Wolfgang Amadeus Mozart, Nostitz Quartet",31
58m5rCPC4LG0s41NV5igd7,"Sonatina, From The Aylesfords Pieces","George Frideric Handel, Jaromír Klepáč",31
3pTUjjMCleuOt2bKhMNHjH,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": IV. Allegro con fuoco","Antonín Dvořák, The City of Prague Philharmonic Orchestra, Friedmann Riehle",32
4PwC3JAq7Da28JXVNt14y9,Deh Vieni Alla Finestra,"Wolfgang Amadeus Mozart, Yichen Xue, Sonia Bize",28
7cCG4gEWRe96VkFW9zCdlX,"Sonata For Piano And Violin In A Major, HWV 361: I. Andante","George Frideric Handel, Bohumil Kotmel, Jaromír Klepáč",31
3Ss4rS0PNDuR6cIRVQRX1h,Morceau de concours,"Gabriel Fauré, Lily Honigberg, Sonia Bize",31
2ShrHmESUeLrz5EVRXvGE5,"Sonata For Piano And Violin In F Major, Op. 1, No. 12, HWV 370: III. Largo","George Frideric Handel, Bohumil Kotmel, Jaromír Klepáč",31
4CbMEfUdfYlWVPP6zTa5zv,Stairway to Self (Escalera al Interior),"Julián Fueyo, Arseniy Gusev",34
0GLDMRu2UihSJGKY0xDA4J,"Quartet No. 4: III. Presto Finale, K. 157","Wolfgang Amadeus Mozart, Nostitz Quartet",32
0e1O7vKfVmp51zrZA3jq7c,"String Quartet in D Minor Op76 No.2 ""Fifths"" III. Menuetto","Joseph Haydn, Nostitz Quartet",30
2w7nmy1LVOrgQDVY3jDvLN,"Concerto Grosso In C, Alexander's Feast, HWV 318: I. Allegro","George Frideric Handel, Richard Hein, The City of Prague Philharmonic Orchestra",31
3Vv9eeZW7H7H3QtqjckFVi,Humoresque No. 7 Op. 101,"Antonín Dvořák, The City of Prague Philharmonic Orchestra, Richard Hein",31
5sQPhwZ4xfofYo8lMZpXaE,"String Quartet No. 4 in C Major: I. Allegro, K. 157","Wolfgang Amadeus Mozart, Nostitz Quartet",31
3OlmMR3iCiw0nZIVMw41YP,"Slavonic Dance No. 8 in G Minor, Op. 46 (Presto)","Antonín Dvořák, The City of Prague Philharmonic Orchestra, Friedmann Riehle",31
4HsG1J27gfrgEB2mNgZnlR,"Music for the Royal Fireworks, HWV 351: IV. La Réjouissance","George Frideric Handel, Richard Hein, The City of Prague Philharmonic Orchestra",31
08TxIWOeDnlqFug4R1xEok,Serenade for Strings in E Major I. Moderato Op. 22,"Antonín Dvořák, The City of Prague Philharmonic Orchestra, Richard Hein",35
3weNRklVDqb4Rr5MhKBR3D,Nuvole Bianche,Ludovico Einaudi,71
3jYRflGk6qmjzq1hfSmiVB,"Piano Sonata No. 8 In A Minor: III. Presto, K. 310","Wolfgang Amadeus Mozart, Jaromír Klepáč",30
0BgWFLBbC2BcWUp7knKdiK,"Sonata For Piano And Violin In F Major, Op. 1, No. 12, HWV 370: I. Adagio","George Frideric Handel, Bohumil Kotmel, Jaromír Klepáč",31
7ebh8dWQvhcRyRsBTKAupx,Preludio No. 5,"Francisco Tárrega, Andrés Madariaga",30
15E2QgeTo2OsZirxbK24FQ,"String Quartet No. 8 in F Major: IV. Allegro, K. 168","Wolfgang Amadeus Mozart, Nostitz Quartet",31
4rk3CPdsnvkkhMwMDGupIH,"Solomon, HWV 67: The Arrival of the Queen of Sheba","George Frideric Handel, Richard Hein, The City of Prague Philharmonic Orchestra",31
4HP3mhJhZsgl1sTUo06JZJ,"Quartet No. 12 in F Major Op. 96 ""American"" II. Lento","Antonín Dvořák, Wihan Quartet, Martinů Quartet",30
7di15QVnLaGFP8TZ14GtmK,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": II. Romanze","Wolfgang Amadeus Mozart, The City of Prague Philharmonic Orchestra, Richard Hein",0
3Lrrpn5GycQtu4MJLANNpx,"Music For The Royal Fireworks, HWV 351: I. Overture","George Frideric Handel, Richard Hein, The City of Prague Philharmonic Orchestra",30
0TRCcuh52NGAygNk4bcFtX,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": IV. Rondo (Allegro)","Wolfgang Amadeus Mozart, The City of Prague Philharmonic Orchestra, Richard Hein",0
2enRnd3UqaaOJioLeRc86i,"Concerto Grosso In C, Alexander's Feast, HWV 318: III. Allegro, Adagio","George Frideric Handel, Richard Hein, The City of Prague Philharmonic Orchestra",30
4tFZ9Tz72TgtjsnuKxHhD3,La bohème: Act I: Che gelida manina,"Giacomo Puccini, Mario Lanza, Constantine Callinicos, RCA Victor Orchestra",29
4MQ1xNVGuvKA05A0DboeIz,"Music For The Royal Fireworks, HWV 351: II. Bourree","George Frideric Handel, Richard Hein, The City of Prague Philharmonic Orchestra",31
2r8oNeRBsSlXG6LiNwMbyw,"Symphony No. 40 In G Minor: I. Allegro, K. 550","Wolfgang Amadeus Mozart, The City of Prague Philharmonic Orchestra, Richard Hein",35
3Qf7uHjzc4228tpBLwIenw,"Royal Fireworks Overture, HWV 351: I. Adagio - Allegro","George Frideric Handel, The City of Prague Philharmonic Orchestra, Friedmann Riehle",30
6aIFEKFU3zsnGX0LEs8HI6,"Sonata For Piano And Violin In A Major, HWV 361: IV. Allegro","George Frideric Handel, Bohumil Kotmel, Jaromír Klepáč",31
2YBgLzuC8YIOBoiBh67rxu,"Music For The Royal Fireworks, HWV 351: V. Minuet I","George Frideric Handel, Richard Hein, The City of Prague Philharmonic Orchestra",31
5RQ1AwwWh8Iyy2czVuKNeG,"Symphony No. 40 in G Minor, K. 550: I. Molto Allegro","Wolfgang Amadeus Mozart, The City of Prague Philharmonic Orchestra, Richard Hein",0
19kj3m6LmRlcq5cAo9MCLR,"Orchestral Suite No. 1 in C Major, BWV 1066: I. Overture","Johann Sebastian Bach, The City of Prague Philharmonic Orchestra, Richard Hein",30
6lNbgdP1illBUjS6blblS2,"Concerto No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"" (Winter): II. Largo","Antonio Vivaldi, The City of Prague Philharmonic Chamber Group, Richard Hein, The City of Prague Philharmonic Orchestra, Vlastimil Kobrie",31
5coocHqXfSFb4bbFga0yZf,"Gesänge der Frühe, Op. 133: I. Im ruhigen Tempo","Robert Schumann, Arseniy Gusev",29
7f6dTUV3qkoRw3ivPhvS63,"Symphony No. 40 in G Minor, K. 550: II. Andante","Wolfgang Amadeus Mozart, The City of Prague Philharmonic Orchestra, Richard Hein",31
19qFsnQbUK8UeH0600tVBu,Endecha y Oremus,"Francisco Tárrega, Andrés Madariaga",30
5PtSjUpN1hp7dzAwBaFxcY,"Orchestral Suite No. 1 in C Major, BWV 1066: IV. Forlane","Johann Sebastian Bach, The City of Prague Philharmonic Orchestra, Richard Hein",31
5IImA16Qaa7AD2iKOkC1hL,Gnossienne: No. 3 (Arr. for Viola and Harp),"Erik Satie, Carrie Frey, Sonia Bize",31
71WtOAqClBfELYTkIx7O8Q,"Symphony No. 40 in G Minor, K. 550: III. Minuet","Wolfgang Amadeus Mozart, The City of Prague Philharmonic Orchestra, Richard Hein",0
60VEeHBMs8iW3DS7L8gIlU,"Piano Concerto in A minor, Op. 16: II. Adagio","Edvard Grieg, The City of Prague Philharmonic Orchestra, Richard Hein",31
29X0BQOOsWezPGChIyzhYp,"Brandenburg Concerto No.4 In G Major, BWV 1049: I. Allegro","Johann Sebastian Bach, The City of Prague Philharmonic Orchestra, Richard Hein",31
6mdlBNh5wctRhW7FG02FgY,Winter Seoul (Orchestral Version),"Jazzinuf, Hippo Dreams, Julia Henderson",32
3xudzUTC95tl8H5RdJVovU,"Concerto No. 2 in G Minor, Op. 8, RV 315, “L’estate” (Summer): II. Adagio","Antonio Vivaldi, The City of Prague Philharmonic Chamber Group, Richard Hein, The City of Prague Philharmonic Orchestra, Vlastimil Kobrie",32
7ytBifZK6AM3ePFTIMRGug,"Orchestral Suite No. 1 in C Major, BWV 1066: II. Courante","Johann Sebastian Bach, The City of Prague Philharmonic Orchestra, Richard Hein",31
1j3XHIB630VuwXfZz8CylK,"Serenade For Strings In E, Op. 22, B. 52: IV. Larghetto","Antonín Dvořák, The City of Prague Philharmonic String Ensemble, Richard Hein",31
76RSPz8QA0dFPYpnB6TxHd,"The Magic Flute, K. 620: Overture","Wolfgang Amadeus Mozart, The City of Prague Philharmonic Orchestra, Richard Hein",0
0GVKXM9Jngisk1SPfgDuVA,"Holberg Suite, Op. 40: IV. Air (Andante religioso)","Edvard Grieg, The City of Prague Philharmonic String Ensemble, Richard Hein",32
5YtTRJpGhmnRaK7PxKhUSy,"Holberg Suite, Op. 40: I. Prelude","Edvard Grieg, The City of Prague Philharmonic String Ensemble, Richard Hein",31
2NERuuRckm3vIwufXnu9uP,"Concerto No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"" (Winter): III. Allegro","Antonio Vivaldi, The City of Prague Philharmonic Chamber Group, Richard Hein, The City of Prague Philharmonic Orchestra, Vlastimil Kobrie",32
4h8n059aAWN6EE7AevPj59,"Prelude and Fugue in G Major, BWV 541","Johann Sebastian Bach, Aleš Bárta",30
04ZRF4WJk4n1fcgCjezLLU,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": III. Menuetto","Wolfgang Amadeus Mozart, The City of Prague Philharmonic Orchestra, Richard Hein",0
0jOnZhF75V68VsBObWx2XO,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","Camille Saint-Saëns, Yo-Yo Ma, Kathryn Stott",63
